"rules" "support" "confidence" "coverage" "lift" "count"
"3769" "{Baju Batik Wanita,Sepatu Sport merk Y} => {Serum Vitamin}" 0.028695652173913 0.572254335260116 0.0501449275362319 1.17167801581448 99
"1801" "{Sepatu Sekolah Hitam W,Shampo Anti Dandruff} => {Shampo Biasa}" 0.00898550724637681 0.704545454545455 0.0127536231884058 1.17141292442497 31
"2879" "{Baju Kaos Anak - Superheroes,Minyak Rambut} => {Shampo Biasa}" 0.00898550724637681 0.704545454545455 0.0127536231884058 1.17141292442497 31
"4416" "{Baju Batik Wanita,Tali Pinggang Gesper Pria} => {Shampo Biasa}" 0.0814492753623188 0.704260651629073 0.115652173913043 1.17093939668448 281
"2779" "{Dompet STNK Gantungan,Tali Pinggang Gesper Pria} => {Shampo Biasa}" 0.02 0.704081632653061 0.0284057971014493 1.17064175067617 69
"2521" "{Baju Kaos Olahraga,Celana Pendek Jeans} => {Shampo Biasa}" 0.0110144927536232 0.703703703703704 0.0156521739130435 1.17001338688086 38
"523" "{Shampo Anti Dandruff,Woman Ripped Jeans } => {Serum Vitamin}" 0.00347826086956522 0.571428571428571 0.00608695652173913 1.16998728274693 12
"699" "{Baju Kemeja Putih,Kuas Makeup } => {Serum Vitamin}" 0.0104347826086957 0.571428571428571 0.0182608695652174 1.16998728274693 36
"1712" "{Sepatu Sport merk Z,Sunblock Cream} => {Serum Vitamin}" 0.00811594202898551 0.571428571428571 0.0142028985507246 1.16998728274693 28
"2797" "{Dompet Kulit Pria,Gembok Koper} => {Serum Vitamin}" 0.00579710144927536 0.571428571428571 0.0101449275362319 1.16998728274693 20
"3068" "{Baju Kemeja Putih,Gembok Koper} => {Serum Vitamin}" 0.0231884057971014 0.571428571428571 0.0405797101449275 1.16998728274693 80
"3083" "{Baju Kaos Anak - Superheroes,Kaos} => {Serum Vitamin}" 0.00579710144927536 0.571428571428571 0.0101449275362319 1.16998728274693 20
"3283" "{Atasan Kaos Putih,Jeans Jumbo} => {Serum Vitamin}" 0.00695652173913044 0.571428571428571 0.0121739130434783 1.16998728274693 24
"4322" "{Baju Kemeja Putih,Dompet Flip Cover} => {Shampo Biasa}" 0.056231884057971 0.702898550724638 0.08 1.16867469879518 194
"1182" "{Celana Panjang Format Hitam,Wedges Hitam} => {Shampo Biasa}" 0.00753623188405797 0.702702702702703 0.0107246376811594 1.16834907196353 26
"4077" "{Celana Tactical ,Serum Vitamin} => {Shampo Biasa}" 0.0608695652173913 0.702341137123746 0.0866666666666667 1.16774791473587 210
"4334" "{Celana Pendek Jeans,Tali Pinggang Gesper Pria} => {Shampo Biasa}" 0.0478260869565217 0.702127659574468 0.0681159420289855 1.16739297615996 165
"4169" "{Baju Kemeja Putih,Celana Pendek Casual} => {Shampo Biasa}" 0.0402898550724638 0.702020202020202 0.0573913043478261 1.16721431179263 139
"3409" "{Dompet Flip Cover,Jeans Jumbo} => {Serum Vitamin}" 0.0142028985507246 0.569767441860465 0.0249275362318841 1.16658615692499 49
"4056" "{Celana Tactical ,Dompet Flip Cover} => {Shampo Biasa}" 0.0252173913043478 0.701612903225806 0.0359420289855072 1.16653711620676 87
"2534" "{Baju Kaos Olahraga,Celana Jogger Casual} => {Shampo Biasa}" 0.0176811594202899 0.701149425287356 0.0252173913043478 1.1657665143332 61
"1714" "{Sunblock Cream,Tali Pinggang Gesper Pria} => {Serum Vitamin}" 0.00956521739130435 0.568965517241379 0.0168115942028985 1.1649442341144 33
"3309" "{Atasan Kaos Putih,Tali Pinggang Anak} => {Serum Vitamin}" 0.00840579710144928 0.568627450980392 0.0147826086956522 1.16425205096876 29
"379" "{Hair and Scalp,Mascara} => {Shampo Biasa}" 0.00405797101449275 0.7 0.00579710144927536 1.16385542168675 14
"897" "{Tas Ransel Mini,Tas Tangan} => {Shampo Biasa}" 0.00405797101449275 0.7 0.00579710144927536 1.16385542168675 14
"1408" "{Hair Tonic,Sweater Top Panjang} => {Shampo Biasa}" 0.00608695652173913 0.7 0.00869565217391304 1.16385542168675 21
"1434" "{Blouse Denim,Hair Tonic} => {Shampo Biasa}" 0.00811594202898551 0.7 0.0115942028985507 1.16385542168675 28
"1439" "{Hair and Scalp,Hair Tonic} => {Shampo Biasa}" 0.00811594202898551 0.7 0.0115942028985507 1.16385542168675 28
"2466" "{Baju Kaos Anak - Karakter Kartun,Baju Kaos Olahraga} => {Shampo Biasa}" 0.00608695652173913 0.7 0.00869565217391304 1.16385542168675 21
"2470" "{Baju Kaos Olahraga,Jeans Jumbo} => {Shampo Biasa}" 0.00608695652173913 0.7 0.00869565217391304 1.16385542168675 21
"2612" "{Baju Renang Pria Dewasa,Shampo Anti Dandruff} => {Shampo Biasa}" 0.00811594202898551 0.7 0.0115942028985507 1.16385542168675 28
"3075" "{Baju Kaos Anak - Karakter Kartun,Baju Kaos Anak - Superheroes} => {Shampo Biasa}" 0.0101449275362319 0.7 0.0144927536231884 1.16385542168675 35
"4342" "{Baju Batik Wanita,Celana Pendek Jeans} => {Shampo Biasa}" 0.0669565217391304 0.7 0.0956521739130435 1.16385542168675 231
"1600" "{Obat Penumbuh Rambut,Sepatu Sandal Anak} => {Serum Vitamin}" 0.0144927536231884 0.568181818181818 0.0255072463768116 1.16333962773132 50
"3018" "{Gembok Koper,Shampo Anti Dandruff} => {Serum Vitamin}" 0.0072463768115942 0.568181818181818 0.0127536231884058 1.16333962773132 25
"1066" "{Celana Jogger Casual,Tas Makeup} => {Serum Vitamin}" 0.00608695652173913 0.567567567567568 0.0107246376811594 1.16208196326891 21
"3938" "{Hair Dryer,Tas Waist Bag} => {Shampo Biasa}" 0.0234782608695652 0.698275862068966 0.0336231884057971 1.16098878271708 81
"4141" "{Flat Shoes Ballerina,Sepatu Sandal Anak} => {Shampo Biasa}" 0.0428985507246377 0.69811320754717 0.0614492753623188 1.16071834507843 148
"3096" "{Baju Kaos Anak - Superheroes,Baju Renang Wanita Dewasa} => {Serum Vitamin}" 0.00985507246376812 0.566666666666667 0.0173913043478261 1.16023738872404 34
"3672" "{Baju Renang Wanita Dewasa,Celana Jogger Casual} => {Serum Vitamin}" 0.0333333333333333 0.566502463054187 0.0588405797101449 1.15990118548187 115
"3985" "{Celana Pendek Jeans,Tas Ransel Mini} => {Shampo Biasa}" 0.0240579710144928 0.697478991596639 0.0344927536231884 1.15966386554622 83
"2917" "{Minyak Rambut,Tank Top} => {Serum Vitamin}" 0.00869565217391304 0.566037735849057 0.0153623188405797 1.15894966687196 30
"3121" "{Baju Kaos Anak - Superheroes,Tas Ransel Mini} => {Serum Vitamin}" 0.00869565217391304 0.566037735849057 0.0153623188405797 1.15894966687196 30
"1048" "{Celana Pendek Jeans,Tas Makeup} => {Shampo Biasa}" 0.00666666666666667 0.696969696969697 0.00956521739130435 1.15881708652793 23
"4433" "{Baju Kemeja Putih,Cover Koper} => {Shampo Biasa}" 0.0872463768115942 0.696759259259259 0.125217391304348 1.1584672021419 301
"3847" "{Celana Tactical ,Shampo Anti Dandruff} => {Shampo Biasa}" 0.0179710144927536 0.696629213483146 0.0257971014492754 1.15825098145391 62
"4443" "{Baju Batik Wanita,Baju Kemeja Putih} => {Shampo Biasa}" 0.0898550724637681 0.696629213483146 0.128985507246377 1.15825098145391 310
"4002" "{Serum Vitamin,Tas Ransel Mini} => {Shampo Biasa}" 0.0472463768115942 0.696581196581197 0.0678260869565217 1.15817114612295 163
"1429" "{Celana Pendek Casual,Hair Tonic} => {Shampo Biasa}" 0.0292753623188406 0.696551724137931 0.0420289855072464 1.1581221437474 101
"3995" "{Tali Pinggang Gesper Pria,Tas Ransel Mini} => {Shampo Biasa}" 0.0292753623188406 0.696551724137931 0.0420289855072464 1.1581221437474 101
"3215" "{Baju Kaos Anak - Karakter Kartun,Celana Pendek Green/Hijau} => {Shampo Biasa}" 0.011304347826087 0.696428571428571 0.016231884057971 1.157917383821 39
"3458" "{Hair and Scalp,Kaos} => {Shampo Biasa}" 0.0159420289855072 0.69620253164557 0.0228985507246377 1.15754155863962 55
"3602" "{Celana Pendek Green/Hijau,Tali Pinggang Gesper Pria} => {Shampo Biasa}" 0.0205797101449275 0.696078431372549 0.0295652173913043 1.15733522324592 71
"3660" "{Baju Renang Wanita Dewasa,Hair Dryer} => {Shampo Biasa}" 0.0205797101449275 0.696078431372549 0.0295652173913043 1.15733522324592 71
"1301" "{Cream Whitening,Tali Pinggang Gesper Pria} => {Serum Vitamin}" 0.00753623188405797 0.565217391304348 0.0133333333333333 1.15727002967359 26
"1720" "{Celana Jogger Casual,Sunblock Cream} => {Serum Vitamin}" 0.011304347826087 0.565217391304348 0.02 1.15727002967359 39
"4354" "{Cover Koper,Hair Dryer} => {Shampo Biasa}" 0.0457971014492754 0.696035242290749 0.0657971014492754 1.15726341489305 158
"1744" "{Dompet Kulit Pria,Sepatu Sekolah Hitam W} => {Shampo Biasa}" 0.00463768115942029 0.695652173913043 0.00666666666666667 1.1566265060241 16
"4396" "{Sepatu Sandal Anak,Sepatu Sport merk Z} => {Shampo Biasa}" 0.0463768115942029 0.695652173913043 0.0666666666666667 1.1566265060241 160
"2842" "{Blouse Denim,Dompet Kulit Pria} => {Shampo Biasa}" 0.0211594202898551 0.695238095238095 0.0304347826086957 1.15593803786575 73
"2680" "{Baju Renang Pria Dewasa,Cover Koper} => {Shampo Biasa}" 0.0165217391304348 0.695121951219512 0.023768115942029 1.15574493094329 57
"4207" "{Blouse Denim,Cover Koper} => {Serum Vitamin}" 0.0266666666666667 0.56441717791411 0.0472463768115942 1.15563161056598 92
"1453" "{Dompet Card Holder,Hair Tonic} => {Shampo Biasa}" 0.0310144927536232 0.694805194805195 0.0446376811594203 1.1552182757002 107
"4405" "{Sepatu Sport merk Z,Shampo Biasa} => {Serum Vitamin}" 0.0866666666666667 0.564150943396226 0.153623188405797 1.15508650131572 299
"1687" "{Celana Pendek Casual,Sunblock Cream} => {Serum Vitamin}" 0.0063768115942029 0.564102564102564 0.011304347826087 1.15498744578863 22
"1188" "{Celana Panjang Format Hitam,Tali Pinggang Gesper Pria} => {Shampo Biasa}" 0.0072463768115942 0.694444444444444 0.0104347826086957 1.15461847389558 25
"3267" "{Baju Kaos Anak - Karakter Kartun,Sepatu Sport merk Z} => {Serum Vitamin}" 0.0153623188405797 0.563829787234043 0.0272463768115942 1.15442894122104 53
"3699" "{Blouse Denim,Tas Pinggang Wanita} => {Serum Vitamin}" 0.0153623188405797 0.563829787234043 0.0272463768115942 1.15442894122104 53
"2782" "{Dompet STNK Gantungan,Sepatu Sandal Anak} => {Shampo Biasa}" 0.0171014492753623 0.694117647058824 0.0246376811594203 1.15407512402551 59
"4321" "{Celana Jogger Casual,Dompet Flip Cover} => {Shampo Biasa}" 0.0611594202898551 0.694078947368421 0.0881159420289855 1.15401077996195 211
"1616" "{Obat Penumbuh Rambut,Shampo Biasa} => {Serum Vitamin}" 0.0231884057971014 0.563380281690141 0.0411594202898551 1.15350858862373 80
"2394" "{Celana Jeans Sobek Wanita,Koper Fiber} => {Serum Vitamin}" 0.0142028985507246 0.563218390804598 0.0252173913043478 1.15317712063849 49
"2950" "{Hair Dryer,Minyak Rambut} => {Serum Vitamin}" 0.0168115942028986 0.563106796116505 0.0298550724637681 1.15294863299819 58
"4320" "{Cover Koper,Dompet Flip Cover} => {Shampo Biasa}" 0.0426086956521739 0.693396226415094 0.0614492753623188 1.15287565355763 147
"1601" "{Obat Penumbuh Rambut,Sepatu Sandal Anak} => {Shampo Biasa}" 0.0176811594202899 0.693181818181818 0.0255072463768116 1.15251916757941 61
"4028" "{Tali Pinggang Gesper Pria,Tank Top} => {Shampo Biasa}" 0.0281159420289855 0.692857142857143 0.0405797101449275 1.15197934595525 97
"3006" "{Baju Renang Wanita Dewasa,Gembok Koper} => {Serum Vitamin}" 0.00782608695652174 0.5625 0.0139130434782609 1.15170623145401 27
"3104" "{Baju Kaos Anak - Superheroes,Sepatu Sport merk Y} => {Serum Vitamin}" 0.00782608695652174 0.5625 0.0139130434782609 1.15170623145401 27
"1826" "{Flat Shoes Ballerina,Sepatu Sekolah Hitam W} => {Shampo Biasa}" 0.00782608695652174 0.692307692307692 0.011304347826087 1.15106580166821 27
"2503" "{Baju Kaos Olahraga,Tank Top} => {Shampo Biasa}" 0.00782608695652174 0.692307692307692 0.011304347826087 1.15106580166821 27
"3247" "{Baju Kaos Anak - Karakter Kartun,Celana Pendek Casual} => {Shampo Biasa}" 0.0130434782608696 0.692307692307692 0.0188405797101449 1.15106580166821 45
"4268" "{Dompet Card Holder,Tali Pinggang Gesper Pria} => {Shampo Biasa}" 0.0423188405797101 0.691943127962085 0.0611594202898551 1.15045965853937 146
"3746" "{Blouse Denim,Sepatu Sport merk Y} => {Serum Vitamin}" 0.0118840579710145 0.561643835616438 0.0211594202898551 1.14995325393277 41
"3753" "{Dompet Flip Cover,Sepatu Sport merk Y} => {Shampo Biasa}" 0.0188405797101449 0.691489361702128 0.0272463768115942 1.1497052037939 65
"3467" "{Hair Dryer,Kaos} => {Shampo Biasa}" 0.0220289855072464 0.690909090909091 0.0318840579710145 1.1487404162103 76
"3573" "{Celana Pendek Green/Hijau,Shampo Anti Dandruff} => {Shampo Biasa}" 0.0110144927536232 0.690909090909091 0.0159420289855072 1.1487404162103 38
"2684" "{Baju Batik Wanita,Baju Renang Pria Dewasa} => {Shampo Biasa}" 0.0194202898550725 0.690721649484536 0.0281159420289855 1.14842876661284 67
"3752" "{Sepatu Sport merk Y,Tas Travel} => {Serum Vitamin}" 0.0173913043478261 0.560747663551402 0.0310144927536232 1.14811836157409 60
"449" "{Hair and Scalp,Tas Kulit Selempang} => {Shampo Biasa}" 0.00840579710144928 0.69047619047619 0.0121739130434783 1.14802065404475 29
"2614" "{Baju Renang Pria Dewasa,Tas Waist Bag} => {Shampo Biasa}" 0.00840579710144928 0.69047619047619 0.0121739130434783 1.14802065404475 29
"1469" "{Hair Tonic,Sepatu Sport merk Z} => {Serum Vitamin}" 0.0107246376811594 0.560606060606061 0.0191304347826087 1.1478284326949 37
"4058" "{Celana Pendek Jeans,Celana Tactical } => {Shampo Biasa}" 0.0257971014492754 0.689922480620155 0.0373913043478261 1.14710002801905 89
"1790" "{Sepatu Sekolah Hitam W,Sepatu Sport merk Y} => {Shampo Biasa}" 0.00579710144927536 0.689655172413793 0.00840579710144928 1.14665558786872 20
"2881" "{Baju Kaos Anak - Karakter Kartun,Minyak Rambut} => {Shampo Biasa}" 0.00579710144927536 0.689655172413793 0.00840579710144928 1.14665558786872 20
"3673" "{Baju Renang Wanita Dewasa,Celana Jogger Casual} => {Shampo Biasa}" 0.0405797101449275 0.689655172413793 0.0588405797101449 1.14665558786872 140
"466" "{Hair Dryer,Tas Kulit Selempang} => {Serum Vitamin}" 0.00405797101449275 0.56 0.0072463768115942 1.14658753709199 14
"1580" "{Dompet Flip Cover,Obat Penumbuh Rambut} => {Serum Vitamin}" 0.00811594202898551 0.56 0.0144927536231884 1.14658753709199 28
"1658" "{Sunblock Cream,Tas Sekolah Anak Laki-laki} => {Serum Vitamin}" 0.00405797101449275 0.56 0.0072463768115942 1.14658753709199 14
"3100" "{Baju Kaos Anak - Superheroes,Tas Pinggang Wanita} => {Serum Vitamin}" 0.00811594202898551 0.56 0.0144927536231884 1.14658753709199 28
"3420" "{Jeans Jumbo,Sepatu Sport merk Z} => {Serum Vitamin}" 0.016231884057971 0.56 0.0289855072463768 1.14658753709199 56
"4324" "{Baju Batik Wanita,Dompet Flip Cover} => {Shampo Biasa}" 0.067536231884058 0.689349112426035 0.0979710144927536 1.1461467170457 233
"3840" "{Shampo Anti Dandruff,Tas Ransel Mini} => {Shampo Biasa}" 0.0147826086956522 0.689189189189189 0.0214492753623188 1.14588082057962 51
"4442" "{Baju Batik Wanita,Baju Kemeja Putih} => {Serum Vitamin}" 0.0721739130434783 0.559550561797753 0.128985507246377 1.14566732237522 249
"3134" "{Baju Kaos Anak - Superheroes,Sweater Top Panjang} => {Shampo Biasa}" 0.00898550724637681 0.688888888888889 0.0130434782608696 1.14538152610442 31
"4038" "{Celana Tactical ,Sweater Top Panjang} => {Shampo Biasa}" 0.0179710144927536 0.688888888888889 0.0260869565217391 1.14538152610442 62
"1594" "{Obat Penumbuh Rambut,Sepatu Sport merk Z} => {Serum Vitamin}" 0.00956521739130435 0.559322033898305 0.0171014492753623 1.14519941658703 33
"3870" "{Shampo Anti Dandruff,Tas Travel} => {Serum Vitamin}" 0.0150724637681159 0.559139784946237 0.0269565217391304 1.14482626591366 52
"4050" "{Celana Tactical ,Dompet Card Holder} => {Shampo Biasa}" 0.0243478260869565 0.688524590163934 0.0353623188405797 1.14477582460992 84
"72" "{Sunblock Cream} => {Serum Vitamin}" 0.0371014492753623 0.558951965065502 0.0663768115942029 1.14444170888782 128
"2948" "{Celana Pendek Jeans,Minyak Rambut} => {Shampo Biasa}" 0.0153623188405797 0.688311688311688 0.0223188405797101 1.14442184321702 53
"184" "{Baju Renang Pria Anak-anak,Tas Waist Bag} => {Shampo Biasa}" 0.00318840579710145 0.6875 0.00463768115942029 1.14307228915663 11
"185" "{Baju Renang Pria Anak-anak,Flat Shoes Ballerina} => {Shampo Biasa}" 0.00318840579710145 0.6875 0.00463768115942029 1.14307228915663 11
"347" "{Celana Jogger Casual,Dompet Unisex} => {Shampo Biasa}" 0.00318840579710145 0.6875 0.00463768115942029 1.14307228915663 11
"363" "{Mascara,Tali Pinggang Anak} => {Shampo Biasa}" 0.00318840579710145 0.6875 0.00463768115942029 1.14307228915663 11
"552" "{Dompet Flip Cover,Woman Ripped Jeans } => {Shampo Biasa}" 0.00318840579710145 0.6875 0.00463768115942029 1.14307228915663 11
"2205" "{Dompet Flip Cover,Tas Multifungsi} => {Shampo Biasa}" 0.00956521739130435 0.6875 0.0139130434782609 1.14307228915663 33
"1191" "{Celana Panjang Format Hitam,Sepatu Sandal Anak} => {Serum Vitamin}" 0.00695652173913044 0.558139534883721 0.012463768115942 1.14277827617142 24
"4009" "{Blouse Denim,Tank Top} => {Serum Vitamin}" 0.0139130434782609 0.558139534883721 0.0249275362318841 1.14277827617142 48
"4276" "{Dompet Card Holder,Serum Vitamin} => {Shampo Biasa}" 0.071304347826087 0.687150837988827 0.103768115942029 1.14249175472841 246
"498" "{Baju Batik Wanita,Tas Kulit Selempang} => {Serum Vitamin}" 0.00840579710144928 0.557692307692308 0.0150724637681159 1.14186258845013 29
"3054" "{Gembok Koper,Hair Dryer} => {Shampo Biasa}" 0.0165217391304348 0.686746987951807 0.0240579710144928 1.14182029322108 57
"1709" "{Hair Dryer,Sunblock Cream} => {Serum Vitamin}" 0.00985507246376812 0.557377049180328 0.0176811594202899 1.14121710366299 34
"3400" "{Blouse Denim,Jeans Jumbo} => {Serum Vitamin}" 0.0127536231884058 0.556962025316456 0.0228985507246377 1.14036735153814 44
"1721" "{Baju Kemeja Putih,Sunblock Cream} => {Serum Vitamin}" 0.0142028985507246 0.556818181818182 0.0255072463768116 1.14007283517669 49
"4126" "{Blouse Denim,Flat Shoes Ballerina} => {Serum Vitamin}" 0.0142028985507246 0.556818181818182 0.0255072463768116 1.14007283517669 49
"2531" "{Baju Kaos Olahraga,Sepatu Sandal Anak} => {Shampo Biasa}" 0.0176811594202899 0.685393258426966 0.0257971014492754 1.1395695140111 61
"4409" "{Cover Koper,Tali Pinggang Gesper Pria} => {Serum Vitamin}" 0.0571014492753623 0.556497175141243 0.102608695652174 1.13941558114973 197
"4413" "{Baju Kemeja Putih,Tali Pinggang Gesper Pria} => {Shampo Biasa}" 0.0959420289855072 0.685300207039337 0.14 1.1394148020654 331
"2634" "{Baju Renang Pria Dewasa,Celana Tactical } => {Shampo Biasa}" 0.0107246376811594 0.685185185185185 0.0156521739130435 1.13922356091031 37
"4072" "{Celana Jogger Casual,Celana Tactical } => {Shampo Biasa}" 0.0478260869565217 0.684647302904564 0.0698550724637681 1.13832925061241 165
"1024" "{Tank Top,Tas Makeup} => {Shampo Biasa}" 0.00376811594202899 0.684210526315789 0.00550724637681159 1.13760304375396 13
"1096" "{Celana Panjang Format Hitam,Dompet STNK Gantungan} => {Shampo Biasa}" 0.00376811594202899 0.684210526315789 0.00550724637681159 1.13760304375396 13
"1467" "{Hair Tonic,Wedges Hitam} => {Shampo Biasa}" 0.00753623188405797 0.684210526315789 0.0110144927536232 1.13760304375396 26
"2305" "{Koper Fiber,Tas Pinggang Wanita} => {Shampo Biasa}" 0.00753623188405797 0.684210526315789 0.0110144927536232 1.13760304375396 26
"2593" "{Baju Renang Pria Dewasa,Tas Sekolah Anak Laki-laki} => {Shampo Biasa}" 0.00753623188405797 0.684210526315789 0.0110144927536232 1.13760304375396 26
"2938" "{Dompet Card Holder,Minyak Rambut} => {Shampo Biasa}" 0.0150724637681159 0.684210526315789 0.0220289855072464 1.13760304375396 52
"803" "{Baju Renang Anak Perempuan,Hair Dryer} => {Serum Vitamin}" 0.00434782608695652 0.555555555555556 0.00782608695652174 1.13748763600396 15
"805" "{Baju Renang Anak Perempuan,Celana Jeans Sobek Wanita} => {Serum Vitamin}" 0.00434782608695652 0.555555555555556 0.00782608695652174 1.13748763600396 15
"1948" "{Sepatu Kulit Casual,Tas Sekolah Anak Laki-laki} => {Serum Vitamin}" 0.00434782608695652 0.555555555555556 0.00782608695652174 1.13748763600396 15
"3064" "{Cover Koper,Gembok Koper} => {Serum Vitamin}" 0.0144927536231884 0.555555555555556 0.0260869565217391 1.13748763600396 50
"3360" "{Atasan Kaos Putih,Sepatu Sandal Anak} => {Serum Vitamin}" 0.0173913043478261 0.555555555555556 0.031304347826087 1.13748763600396 60
"3720" "{Sepatu Sandal Anak,Tas Pinggang Wanita} => {Shampo Biasa}" 0.0307246376811594 0.683870967741935 0.0449275362318841 1.13703847648659 106
"2190" "{Celana Tactical ,Tas Multifungsi} => {Shampo Biasa}" 0.00811594202898551 0.682926829268293 0.0118840579710145 1.13546870408463 28
"3863" "{Blouse Denim,Shampo Anti Dandruff} => {Shampo Biasa}" 0.0243478260869565 0.682926829268293 0.0356521739130435 1.13546870408463 84
"3073" "{Gembok Koper,Shampo Biasa} => {Serum Vitamin}" 0.0310144927536232 0.55440414507772 0.0559420289855073 1.13513014867545 107
"3053" "{Gembok Koper,Hair Dryer} => {Serum Vitamin}" 0.0133333333333333 0.55421686746988 0.0240579710144928 1.1347467019413 46
"2678" "{Baju Renang Pria Dewasa,Sepatu Sandal Anak} => {Serum Vitamin}" 0.0118840579710145 0.554054054054054 0.0214492753623188 1.13441334509584 41
"375" "{Celana Pendek Casual,Mascara} => {Shampo Biasa}" 0.00434782608695652 0.681818181818182 0.0063768115942029 1.13362541073384 15
"1362" "{Hair Tonic,Tas Sekolah Anak Laki-laki} => {Shampo Biasa}" 0.00434782608695652 0.681818181818182 0.0063768115942029 1.13362541073384 15
"2536" "{Baju Batik Wanita,Baju Kaos Olahraga} => {Shampo Biasa}" 0.0217391304347826 0.681818181818182 0.0318840579710145 1.13362541073384 75
"2898" "{Baju Renang Wanita Dewasa,Minyak Rambut} => {Shampo Biasa}" 0.00869565217391304 0.681818181818182 0.0127536231884058 1.13362541073384 30
"822" "{Baju Kemeja Putih,Baju Renang Anak Perempuan} => {Serum Vitamin}" 0.00608695652173913 0.552631578947368 0.0110144927536232 1.13150085897236 21
"4394" "{Sepatu Sport merk Z,Tali Pinggang Gesper Pria} => {Shampo Biasa}" 0.0579710144927536 0.680272108843537 0.0852173913043478 1.13105483157118 200
"4213" "{Baju Kemeja Putih,Blouse Denim} => {Shampo Biasa}" 0.0628985507246377 0.68025078369906 0.092463768115942 1.13101937530687 217
"3880" "{Hair Dryer,Shampo Anti Dandruff} => {Serum Vitamin}" 0.0168115942028986 0.552380952380952 0.0304347826086956 1.13098770665536 58
"1581" "{Dompet Flip Cover,Obat Penumbuh Rambut} => {Shampo Biasa}" 0.00985507246376812 0.68 0.0144927536231884 1.13060240963855 34
"1772" "{Sepatu Sekolah Hitam W,Tas Sekolah Anak Laki-laki} => {Shampo Biasa}" 0.00492753623188406 0.68 0.0072463768115942 1.13060240963855 17
"2974" "{Minyak Rambut,Serum Vitamin} => {Shampo Biasa}" 0.0498550724637681 0.679841897233202 0.0733333333333333 1.13033953997809 172
"2918" "{Minyak Rambut,Tank Top} => {Shampo Biasa}" 0.0104347826086957 0.679245283018868 0.0153623188405797 1.12934757899523 36
"4048" "{Celana Tactical ,Hair and Scalp} => {Serum Vitamin}" 0.0171014492753623 0.551401869158878 0.0310144927536232 1.12898305554785 59
"4070" "{Celana Tactical ,Cover Koper} => {Shampo Biasa}" 0.032463768115942 0.678787878787879 0.0478260869565217 1.12858707557503 112
"2932" "{Blouse Denim,Minyak Rambut} => {Shampo Biasa}" 0.0110144927536232 0.678571428571429 0.016231884057971 1.12822719449225 38
"4386" "{Sepatu Sandal Anak,Wedges Hitam} => {Shampo Biasa}" 0.0495652173913043 0.678571428571429 0.0730434782608696 1.12822719449225 171
"4432" "{Baju Kemeja Putih,Cover Koper} => {Serum Vitamin}" 0.0689855072463768 0.550925925925926 0.125217391304348 1.12800857237059 238
"1615" "{Obat Penumbuh Rambut,Serum Vitamin} => {Shampo Biasa}" 0.0231884057971014 0.677966101694915 0.0342028985507246 1.12722074739637 80
"2643" "{Baju Renang Pria Dewasa,Celana Pendek Casual} => {Shampo Biasa}" 0.0115942028985507 0.677966101694915 0.0171014492753623 1.12722074739637 40
"3241" "{Baju Kaos Anak - Karakter Kartun,Celana Tactical } => {Shampo Biasa}" 0.0115942028985507 0.677966101694915 0.0171014492753623 1.12722074739637 40
"38" "{Tas Kulit Selempang} => {Serum Vitamin}" 0.0173913043478261 0.55045871559633 0.0315942028985507 1.1270519696186 60
"2529" "{Baju Kaos Olahraga,Tali Pinggang Gesper Pria} => {Shampo Biasa}" 0.0176811594202899 0.677777777777778 0.0260869565217391 1.12690763052209 61
"2751" "{Celana Tactical ,Dompet STNK Gantungan} => {Shampo Biasa}" 0.0121739130434783 0.67741935483871 0.0179710144927536 1.12631169840653 42
"2518" "{Baju Kaos Olahraga,Dompet Flip Cover} => {Serum Vitamin}" 0.00956521739130435 0.55 0.0173913043478261 1.12611275964392 33
"3526" "{Flat Shoes Ballerina,Tas Sekolah Anak Laki-laki} => {Shampo Biasa}" 0.0127536231884058 0.676923076923077 0.0188405797101449 1.12548656163114 44
"143" "{Sepatu Sport merk Z} => {Serum Vitamin}" 0.141449275362319 0.54954954954955 0.257391304347826 1.12519047237148 488
"417" "{Mascara,Serum Vitamin} => {Shampo Biasa}" 0.00666666666666667 0.676470588235294 0.00985507246376812 1.12473423104181 23
"3026" "{Gembok Koper,Tas Ransel Mini} => {Shampo Biasa}" 0.00666666666666667 0.676470588235294 0.00985507246376812 1.12473423104181 23
"4144" "{Baju Kemeja Putih,Flat Shoes Ballerina} => {Shampo Biasa}" 0.04 0.676470588235294 0.0591304347826087 1.12473423104181 138
"4314" "{Dompet Flip Cover,Sepatu Sport merk Z} => {Shampo Biasa}" 0.0350724637681159 0.675977653631285 0.0518840579710145 1.12391465302551 121
"3361" "{Atasan Kaos Putih,Sepatu Sandal Anak} => {Shampo Biasa}" 0.0211594202898551 0.675925925925926 0.031304347826087 1.12382864792503 73
"4415" "{Baju Batik Wanita,Tali Pinggang Gesper Pria} => {Serum Vitamin}" 0.0634782608695652 0.548872180451128 0.115652173913043 1.12380357421744 219
"1557" "{Obat Penumbuh Rambut,Sweater Top Panjang} => {Shampo Biasa}" 0.0072463768115942 0.675675675675676 0.0107246376811594 1.1234125691957 25
"3426" "{Celana Jogger Casual,Jeans Jumbo} => {Serum Vitamin}" 0.0295652173913043 0.548387096774194 0.0539130434782609 1.12281037618455 102
